DateTime,BTC price
2016-07-18 0:00,675.1185792
2016-07-25 0:00,655.1195778
2016-08-01 0:00,606.5092479
2016-08-08 0:00,591.6292839
2016-08-15 0:00,566.5644413
2016-08-22 0:00,584.9718977
2016-08-29 0:00,573.4292676
2016-09-05 0:00,607.5269642
2016-09-12 0:00,607.7073727
2016-09-19 0:00,608.8713063
2016-09-26 0:00,606.7788106
2016-10-03 0:00,612.5903474
2016-10-10 0:00,618.0852
2016-10-17 0:00,639.1375365
2016-10-24 0:00,650.0271672
2016-10-31 0:00,698.897728
2016-11-07 0:00,706.1812168
2016-11-14 0:00,705.6435842
2016-11-21 0:00,736.5069839
2016-11-28 0:00,730.0824838
2016-12-05 0:00,752.6707262
2016-12-12 0:00,778.5065991
2016-12-19 0:00,790.2790317
2016-12-26 0:00,903.2012466
2017-01-02 0:00,1017.077886
2017-01-09 0:00,903.5086668
2017-01-16 0:00,830.8380351
2017-01-23 0:00,919.1157441
2017-01-30 0:00,920.3132608
2017-02-06 0:00,1023.317481
2017-02-13 0:00,999.953185
2017-02-20 0:00,1088.688429
2017-02-27 0:00,1194.15245
2017-03-06 0:00,1282.254657
2017-03-13 0:00,1239.396296
2017-03-20 0:00,1037.756346
2017-03-27 0:00,1042.919198
2017-04-03 0:00,1144.664771
2017-04-10 0:00,1211.649876
2017-04-17 0:00,1191.901201
2017-04-24 0:00,1257.239442
2017-05-01 0:00,1436.941488
2017-05-08 0:00,1685.086496
2017-05-15 0:00,1736.882846
2017-05-22 0:00,2078.9435
2017-05-29 0:00,2284.715797
2017-06-05 0:00,2685.318917
2017-06-12 0:00,2665.43327
2017-06-19 0:00,2589.642213
2017-06-26 0:00,2426.365051
2017-07-03 0:00,2551.927432
2017-07-10 0:00,2319.366897
2017-07-17 0:00,2215.746296
2017-07-24 0:00,2755.159524
2017-07-31 0:00,2862.611291
2017-08-07 0:00,3392.562419
2017-08-14 0:00,4304.603931
2017-08-21 0:00,3992.626035
2017-08-28 0:00,4379.763921
2017-09-04 0:00,4374.753496
2017-09-11 0:00,4212.547573
2017-09-18 0:00,4080.428443
2017-09-25 0:00,3918.738071
2017-10-02 0:00,4386.875715
2017-10-09 0:00,4777.534657
2017-10-16 0:00,5756.148812
2017-10-23 0:00,5888.250017
2017-10-30 0:00,6119.256384
2017-11-06 0:00,6985.263844
2017-11-13 0:00,6519.445172
2017-11-20 0:00,8269.874257
2017-11-27 0:00,9730.728579
2017-12-04 0:00,11562.12857
2017-12-11 0:00,16873.49778
2017-12-18 0:00,18982.02502
2017-12-25 0:00,14080.94226
2018-01-01 0:00,13464.65361
2018-01-08 0:00,14937.41509
2018-01-15 0:00,13591.6962
2018-01-22 0:00,10737.35058
2018-01-29 0:00,11132.55431
2018-02-05 0:00,6849.542559
2018-02-12 0:00,8907.670179
2018-02-19 0:00,11139.35573
2018-02-26 0:00,10312.36571
2018-03-05 0:00,11540.66232
2018-03-12 0:00,9147.890181
2018-03-19 0:00,8537.015623
2018-03-26 0:00,8171.184354
2018-04-02 0:00,7033.25961
2018-04-09 0:00,6736.892824
2018-04-16 0:00,8046.982134
2018-04-23 0:00,8930.784634
2018-04-30 0:00,9228.726484
2018-05-07 0:00,9339.510847
2018-05-14 0:00,8671.074175
2018-05-21 0:00,8398.623127
2018-05-28 0:00,7110.823882
2018-06-04 0:00,7486.6532
2018-06-11 0:00,6849.452687
2018-06-18 0:00,6703.81259
2018-06-25 0:00,6243.535441
2018-07-02 0:00,6608.367157
2018-07-09 0:00,6664.024094
2018-07-16 0:00,6710.807437
2018-07-23 0:00,7716.158627
2018-07-30 0:00,8171.839519
2018-08-06 0:00,6929.990894
2018-08-13 0:00,6265.848044
2018-08-20 0:00,6272.952729
2018-08-27 0:00,6839.158952
2018-09-03 0:00,7257.470214
2018-09-10 0:00,6295.388603
2018-09-17 0:00,6258.594875
2018-09-24 0:00,6576.545003
2018-10-01 0:00,6561.813832
2018-10-08 0:00,6604.685274
2018-10-15 0:00,6442.715414
2018-10-22 0:00,6408.033636
2018-10-29 0:00,6263.041735
2018-11-05 0:00,6402.946839
2018-11-12 0:00,6320.656054
2018-11-19 0:00,4792.200024
2018-11-26 0:00,3700.285993
2018-12-03 0:00,3843.976666
2018-12-10 0:00,3413.592584
2018-12-17 0:00,3499.156482
2018-12-24 0:00,4040.04579
2018-12-31 0:00,3687.19994
2019-01-07 0:00,4001.018278
2019-01-14 0:00,3666.945194
2019-01-21 0:00,3535.623393
2019-01-28 0:00,3435.052514
2019-02-04 0:00,3411.387962
2019-02-11 0:00,3590.618484
2019-02-18 0:00,3866.129217
2019-02-25 0:00,3822.018697
2019-03-04 0:00,3698.161855
2019-03-11 0:00,3851.568922
2019-03-18 0:00,3969.440146
2019-03-25 0:00,3908.238839
2019-04-01 0:00,4138.417808
2019-04-08 0:00,5283.423025
2019-04-15 0:00,5042.897738
2019-04-22 0:00,5383.799975
2019-04-29 0:00,5148.800493
2019-05-06 0:00,5691.688374
2019-05-13 0:00,7798.905736
2019-05-20 0:00,7981.139379
2019-05-27 0:00,8816.786708
2019-06-03 0:00,8173.401271
2019-06-10 0:00,7993.302539
2019-06-17 0:00,9340.572189
2019-06-24 0:00,11004.20691
2019-07-01 0:00,10569.55173
2019-07-08 0:00,12319.62288
2019-07-15 0:00,10926.38027
2019-07-22 0:00,10318.56093
2019-07-29 0:00,9504.158916
2019-08-05 0:00,11790.02394
2019-08-12 0:00,11384.69625
2019-08-19 0:00,10884.62977
2019-08-26 0:00,10362.64347
2019-09-02 0:00,10377.33838
2019-09-09 0:00,10332.46444
2019-09-16 0:00,10257.82276
2019-09-23 0:00,9692.741048
2019-09-30 0:00,8282.365454
2019-10-07 0:00,8226.023429
2019-10-14 0:00,8346.368437
2019-10-21 0:00,8211.654559
2019-10-28 0:00,9319.178142
2019-11-04 0:00,9418.360131
2019-11-11 0:00,8713.20793
2019-11-18 0:00,8183.533414
2019-11-25 0:00,7139.044686
2019-12-02 0:00,7318.312522
2019-12-09 0:00,7340.227459
2019-12-16 0:00,6882.395795
2019-12-23 0:00,7321.748724
2019-12-30 0:00,7229.397101
2020-01-06 0:00,7765.797735
2020-01-13 0:00,8121.925668
2020-01-20 0:00,8636.258786
2020-01-27 0:00,8901.959285
2020-02-03 0:00,9279.812521
2020-02-10 0:00,9872.361873
2020-02-17 0:00,9683.079628
2020-02-24 0:00,9648.007883
2020-03-02 0:00,8906.214756
2020-03-09 0:00,7896.38532
2020-03-16 0:00,5012.927388
2020-03-23 0:00,6486.408657
2020-03-30 0:00,6436.9057
2020-04-06 0:00,7298.173745
2020-04-13 0:00,6863.575533
2020-04-20 0:00,6853.273415
2020-04-27 0:00,7777.491519
2020-05-04 0:00,8881.954305
2020-05-11 0:00,8591.652884
2020-05-18 0:00,9726.850022
2020-05-25 0:00,8909.192582
2020-06-01 0:00,10199.13505
2020-06-08 0:00,9769.342361
2020-06-15 0:00,9441.383211
2020-06-22 0:00,9684.620185
2020-06-29 0:00,9184.247366
2020-07-06 0:00,9338.942591
2020-07-13 0:00,9236.622501
2020-07-20 0:00,9167.190568
2020-07-27 0:00,11046.50833
2020-08-03 0:00,11236.09568
2020-08-10 0:00,11870.36954
2020-08-17 0:00,12315.76242
2020-08-24 0:00,11771.40805
2020-08-31 0:00,11678.34823
2020-09-07 0:00,10367.87835
2020-09-14 0:00,10662.71991
2020-09-21 0:00,10455.37996
2020-09-28 0:00,10727.37505
2020-10-05 0:00,10772.6356
2020-10-12 0:00,11548.40156
2020-10-19 0:00,11745.81197
2020-10-26 0:00,13080.65617
2020-11-02 0:00,13595.56476
2020-11-09 0:00,15319.81997
2020-11-16 0:00,16743.05394
2020-11-23 0:00,18373.25776
2020-11-30 0:00,19664.40761
2020-12-07 0:00,19182.17683
2020-12-14 0:00,19286.7513
2020-12-21 0:00,22937.41834
2020-12-28 0:00,27039.34902
2021-01-04 0:00,31802.14671
2021-01-11 0:00,35269.51372
2021-01-18 0:00,36594.2964
2021-01-25 0:00,32419.70595
2021-02-01 0:00,33570.27185
2021-02-08 0:00,46121.93407
2021-02-15 0:00,48110.24173
2021-02-22 0:00,53952.15334
2021-03-01 0:00,49634.44711
2021-03-08 0:00,52088.47513
2021-03-15 0:00,56121.12192
2021-03-22 0:00,54453.13735
2021-03-29 0:00,57571.23335
2021-04-05 0:00,58755.85253
2021-04-12 0:00,59905.93637
2021-04-19 0:00,55798.13708
2021-04-26 0:00,53943.34998
2021-05-03 0:00,57243.04161
2021-05-10 0:00,55902.92774
2021-05-17 0:00,43492.39548
2021-05-24 0:00,38630.40912
2021-05-31 0:00,37312.9749
2021-06-07 0:00,33724.90775
2021-06-14 0:00,40455.59598
2021-06-21 0:00,32584.96
2021-06-28 0:00,34376.18854
2021-07-05 0:00,33911.75384
2021-07-12 0:00,32834.9
2021-07-19 0:00,30805.05
2021-07-26 0:00,37444.78251
2021-08-02 0:00,39304.18628
2021-08-09 0:00,46265.64246
2021-08-16 0:00,46064.94
2021-08-23 0:00,49509.06
2021-08-30 0:00,48653.6
2021-09-06 0:00,52640.58837
2021-09-13 0:00,44991.52213
2021-09-20 0:00,43569.67
2021-09-27 0:00,42720.72
2021-10-04 0:00,49288.50131
2021-10-11 0:00,57395.76
2021-10-18 0:00,61977.05755
2021-10-25 0:00,63031.6729
2021-11-01 0:00,61092.09506
2021-11-08 0:00,67541.75551
2021-11-15 0:00,63753.50316
2021-11-22 0:00,56383.56588
2021-11-29 0:00,57920.71073
2021-12-06 0:00,50535.42522
2021-12-13 0:00,46785.32784
2021-12-20 0:00,46954.76348
2021-12-27 0:00,50796.37767
2022-01-03 0:00,46453.43235
2022-01-10 0:00,41816.95106
2022-01-17 0:00,42211.2704
2022-01-24 0:00,36659.72522
2022-01-31 0:00,38462.6724
2022-02-07 0:00,43888.98012
2022-02-14 0:00,42646.16186
2022-02-21 0:00,37098.03601
